"Entrez_ID","HGNC Symbol","MCF7_EV","MCF7_EVA","MCF7_EVAS","MCF7_OV","MCF7_OVA_1","MCF7_OVA_2","MCF7_OVAS_1","MCF7_OVAS_2","ZR751_EV","ZR751_EVA","ZR751_OV","ZR751_OVA"
653619,"PRAMEF15",0,0,0,0,0,0,0,0,0,0,0,0
729528,"PRAMEF14",0,0,0,0,0,0,0,0,0,1,0,0
645414,"PRAMEF19",0,0,0,0,0,0,0,0,0,0,1,0
391004,"PRAMEF17",0,0,0,0,0,0,0,0,0,2,0,0
645425,"PRAMEF20",0,2,2,2,0,0,0,3,0,2,2,0
126755,"LRRC38",2,0,0,1,0,2,1,1,8,4,2,4
10630,"PDPN",0,0,0,1,0,0,0,0,14,22,18,17
7799,"PRDM2",2618,2518,1913,2669,1052,1572,2176,2366,3714,4323,3262,3364
23254,"KAZN",986,1105,782,1150,729,1031,642,835,886,1136,982,810
200197,"TMEM51-AS1",30,18,21,34,10,19,25,26,96,110,93,76
55092,"TMEM51",1011,616,626,1178,566,662,515,642,1053,1363,1177,962
727684,"TMEM51-AS2",2,0,0,2,0,2,1,1,6,5,3,13
114827,"FHAD1",8,7,3,14,7,8,3,9,37,46,38,41
101927417,"FHAD1-AS1",4,1,0,2,0,0,1,0,0,3,0,2
79180,"EFHD2",1705,1446,1403,2225,1444,1864,948,1228,3660,4417,4562,2832
11330,"CTRC",16,12,7,12,8,8,11,9,17,20,29,10
63036,"CELA2A",0,1,0,0,0,0,0,2,0,0,4,0
51032,"CELA2B",3,0,0,10,2,5,2,1,4,14,3,8
842,"CASP9",630,381,381,856,297,313,357,413,682,943,644,649
23341,"DNAJC16",1233,1156,1100,1344,572,984,1099,1120,2904,3521,2458,2632
79814,"AGMAT",581,620,517,592,386,566,521,588,398,586,393,365
84301,"DDI2",454,463,224,397,140,223,319,419,482,507,398,398
6248,"RSC1A1",414,465,303,448,217,325,375,344,324,428,309,303
23207,"PLEKHM2",6191,5331,3999,6928,3824,5140,3317,4698,2838,3568,2941,2216
284723,"SLC25A34",35,31,38,55,33,47,30,58,89,80,73,80
388595,"TMEM82",0,0,0,0,0,0,0,0,0,0,0,0
54751,"FBLIM1",168,186,146,162,111,172,99,101,48,78,65,56
440567,"UQCRHL",943,748,719,1272,835,990,801,789,575,898,669,620
729614,"SPEN-AS1",320,270,296,401,234,291,241,241,62,63,76,41
23013,"SPEN",10204,10141,6269,9674,4264,6482,7566,8860,6253,6902,5570,5629
7709,"ZBTB17",1425,1224,1035,2046,1108,1382,738,1145,1189,1433,1420,908
101928566,NA,0,0,0,0,0,0,0,0,0,0,0,0
149563,"SRARP",1,3,7,2,2,6,1,0,1238,2716,1420,1823
27129,"HSPB7",1,12,3,3,6,1,2,8,27,38,42,26
1187,"CLCNKA",29,26,22,23,25,35,14,16,87,148,85,110
1188,"CLCNKB",15,6,5,12,5,17,6,8,8,10,5,8
348487,"FAM131C",120,151,96,135,134,157,91,107,80,83,62,65
1969,"EPHA2",1820,1671,896,2152,1259,1540,979,1179,739,1009,691,631
128272,"ARHGEF19",2032,1763,1241,2455,1479,1866,1035,1436,914,1147,1010,797
101927546,NA,17,19,14,15,5,16,8,10,10,18,13,10
79363,"CPLANE2",259,226,167,274,186,186,160,220,217,248,170,139
54455,"FBXO42",2756,2413,2162,2836,1523,2045,2298,2697,1898,2402,1874,1874
26099,"SZRD1",13609,11358,9950,14858,8612,10729,9932,10921,8316,10247,8341,7391
374955,"SPATA21",1,3,7,4,2,4,2,5,2,2,3,1
55707,"NECAP2",3279,2374,2293,3426,1900,2167,2313,2644,1469,1931,1366,1306
114819,"",122,115,115,173,58,113,102,95,154,178,238,166
26871,"RNU1-1",0,0,0,3,0,0,0,0,0,0,0,0
100126512,NA,10,3,5,10,0,7,6,4,0,2,0,1
100126517,NA,1,0,0,0,0,0,0,0,0,0,0,0
102724970,NA,0,0,0,0,0,0,0,0,2,3,1,2
100133301,NA,0,0,0,0,2,0,0,0,1,3,1,0
7195,NA,0,0,0,0,0,0,2,0,0,0,0,0
55672,"NBPF1",1422,1484,981,1657,607,920,1217,1475,348,341,319,303
84809,"",928,757,936,1132,625,1022,583,729,920,1013,1226,843
11209,NA,172,131,134,206,118,123,98,159,741,979,915,821
26869,"RNU1-3",0,0,0,0,0,0,0,0,0,0,0,0
729574,NA,0,0,0,0,0,0,0,0,0,0,0,0
100126533,NA,1,0,0,1,0,0,0,0,0,1,0,0
284729,NA,3,3,4,11,4,4,6,5,13,9,18,14
100189045,NA,0,0,0,0,0,0,0,0,0,0,0,0
102723383,NA,0,0,0,0,0,0,0,0,0,0,0,0
6060,"RNU1-4",0,0,0,1,1,0,0,1,1,0,0,0
11223,NA,19,25,23,26,20,24,38,24,335,367,437,354
100500876,"MIR3675",0,0,0,0,0,0,0,0,0,0,0,0
100189298,NA,0,0,0,0,0,0,0,0,0,0,0,0
7193,NA,0,0,0,0,0,0,0,1,0,0,0,0
791226,NA,0,0,0,0,0,0,0,0,0,0,0,0
9696,"CROCC",1000,787,859,1370,744,1119,520,726,611,671,975,429
26870,"RNU1-2",0,0,0,1,1,1,0,0,0,0,0,2
4237,"MFAP2",258,234,206,257,133,179,170,255,85,83,101,96
23400,"ATP13A2",2152,1812,1349,2460,1492,2000,1028,1721,4752,5622,4899,3405
6390,"SDHB",5048,4771,4499,6361,3451,5400,4166,4153,3600,5233,3980,3604
11240,"PADI2",1494,1484,1315,1560,932,1312,1508,1906,4312,6715,4141,4392
29943,"PADI1",50,31,26,61,23,31,24,27,28,34,24,17
51702,"PADI3",106,82,100,113,86,88,117,161,96,116,128,79
100616188,"MIR3972",1,2,0,0,0,0,0,0,0,0,1,0
23569,"PADI4",4,4,0,0,3,1,2,0,0,5,1,0
353238,"PADI6",1,0,3,2,0,1,0,5,1,3,1,5
55920,"RCC2",26359,24442,20242,26992,15985,20135,21077,24508,25159,31722,24692,24272
55160,"ARHGEF10L",2822,2455,2116,3534,1720,2526,1602,2348,3664,4161,4195,2926
81569,"ACTL8",83,88,46,79,125,127,74,122,631,805,637,613
101927876,"LINC01654",0,0,0,0,0,0,0,0,0,0,1,0
84966,"IGSF21",0,3,3,1,0,1,2,4,89,182,100,128
127707,"KLHDC7A",24,19,25,37,28,27,21,18,143,174,162,85
5081,"PAX7",36,44,58,51,11,21,35,30,1302,1487,1392,1414
80834,"TAS1R2",0,2,2,4,0,0,1,2,0,1,2,4
8659,"ALDH4A1",10188,8544,7201,11805,5637,7409,6285,8702,8527,10624,7681,6810
100616120,"MIR4695",0,0,0,0,0,0,0,0,0,0,0,0
100302276,"MIR1290",2,0,2,5,1,0,0,0,2,0,2,2
126917,"IFFO2",1628,1302,985,1846,868,1106,1058,1206,1557,2046,1391,1350
23352,"UBR4",20406,19976,12577,18813,8828,12663,15634,19781,13818,17128,12092,12228
23065,"EMC1",5593,5422,3849,5748,3193,4274,4544,5352,4762,6165,3896,4242
51154,"MRTO4",5074,4846,3727,5357,4016,5221,3865,3999,2707,3924,2933,2770
246181,"AKR7L",119,97,130,114,90,109,102,111,221,261,251,237
22977,"AKR7A3",80,89,73,105,67,75,62,71,1076,1342,1076,796
100506730,NA,228,179,245,195,110,192,192,189,309,339,318,305
8574,"AKR7A2",4676,3852,3531,5180,3157,3866,3141,3658,2301,2921,2348,1904
54896,"SLC66A1",1142,1032,784,1326,924,1135,649,907,1098,1429,1322,907
832,"CAPZB",13275,11266,10894,14639,7939,10842,11306,11467,10947,15104,11864,11203
100532736,"NBL1",0,0,0,0,0,0,0,0,0,0,0,0
440574,"MICOS10",2135,1700,1907,2662,1600,2062,1698,1574,2074,2841,2398,2289
644068,NA,423,128,124,403,171,153,90,116,19,45,39,35
4681,"NBL1",0,0,1,0,0,2,0,0,12,7,2,6
3362,"HTR6",82,90,70,90,79,86,48,55,112,120,98,99
255104,"TMCO4",1298,1106,884,1475,810,1057,837,1120,2791,3643,3052,2573
54546,"RNF186",0,0,0,0,0,0,0,0,0,0,0,0
23252,"OTUD3",686,722,607,684,359,576,581,676,993,1182,1001,1034
30814,"PLA2G2E",0,0,0,0,0,0,0,0,0,0,0,0
5320,"PLA2G2A",9,0,2,1,3,4,2,2,12,20,26,5
5322,"PLA2G5",0,0,0,0,0,0,0,0,0,1,0,0
26279,"PLA2G2D",0,0,0,0,0,0,0,0,0,0,0,0
64600,"PLA2G2F",0,0,0,0,0,1,0,1,21,30,22,26
391013,"PLA2G2C",0,0,0,0,0,0,0,0,0,0,1,0
127733,"UBXN10",0,0,0,0,1,0,0,0,36,43,24,28
101928017,NA,0,0,0,0,0,0,0,0,3,0,0,1
127731,"VWA5B1",0,1,1,0,3,0,1,2,0,0,0,0
339505,NA,2,0,0,1,0,0,0,0,0,2,4,0
55450,"CAMK2N1",1630,1574,1535,1872,1037,1558,1314,1376,1657,1929,1787,1464
79594,"MUL1",2992,2565,1860,3169,1836,2306,2170,2700,1908,2404,1513,1575
163933,"FAM43B",0,0,0,0,0,0,0,0,0,0,0,0
978,"CDA",5,2,3,5,0,0,3,10,3,2,2,4
65018,"PINK1",1132,815,735,1137,558,661,668,925,664,965,658,539
102464833,"MIR6084",0,0,0,0,0,0,0,0,0,0,0,0
100861548,"PINK1-AS",216,209,157,210,96,146,190,200,257,329,276,264
1650,"DDOST",19108,17054,14809,21284,12326,16999,14439,16697,15262,20884,14485,13878
57576,"KIF17",22,19,21,21,8,14,18,17,7,8,9,6
400745,"SH2D5",131,151,107,137,110,150,60,116,8,9,20,1
50809,"HP1BP3",10179,10160,9509,11190,5379,7875,9928,9939,9390,11637,9596,9418
8672,"EIF4G3",7417,7780,6168,8442,3456,5544,6904,7034,4144,5314,3871,3933
100302155,"MIR1256",0,0,0,0,0,0,0,0,2,0,0,0
1889,"ECE1",12760,11384,7488,13306,7671,9460,7439,9742,6777,7628,6876,5343
100506801,"ECE1-AS1",21,14,2,24,13,18,15,12,7,6,15,2
84224,"NBPF3",1589,1543,1201,1562,714,1044,1432,1497,482,619,497,465
249,"ALPL",34,55,40,47,72,78,36,45,6,7,14,2
5909,"RAP1GAP",4454,3961,3893,5347,3133,3783,3503,4860,2581,3223,2568,2396
84196,"USP48",3934,3658,3692,4499,2036,3456,3653,3309,4918,6258,5022,5034
401944,"LDLRAD2",3,6,5,11,6,9,5,7,34,27,30,34
3339,"HSPG2",1331,1453,779,1426,600,1139,642,1237,2655,2644,2671,1821
23436,"CELA3B",0,1,0,1,0,1,0,0,1,0,0,0
10136,"CELA3A",0,0,0,0,0,1,0,0,1,0,1,4
101928043,"LINC01635",3,5,4,4,2,6,19,1,12,14,9,18
29092,"LINC00339",818,675,679,845,469,730,680,628,504,752,649,633
998,"CDC42",12767,10975,11228,14785,7698,10735,10974,10707,10018,13799,9679,9925
54361,"WNT4",245,140,110,241,116,158,110,131,235,274,248,210
100616433,"MIR4418",0,0,0,0,0,0,0,0,0,0,0,1
9923,"ZBTB40",5238,4451,3357,5394,2347,3595,3813,4416,2875,3177,2710,2440
2046,"EPHA8",26,26,17,30,6,14,16,23,14,9,10,13
102466615,"MIR6127",0,0,0,0,0,0,0,0,0,0,0,0
712,"C1QA",3,0,0,3,2,0,0,0,0,0,0,0
714,"C1QC",0,0,0,0,0,0,0,0,0,0,0,0
713,"C1QB",0,0,0,0,0,0,0,0,0,0,0,0
2048,"EPHB2",870,828,572,935,557,690,563,756,361,455,389,304
100616391,"MIR4684",0,0,0,0,0,0,0,1,0,0,0,0
100422914,"MIR4253",0,0,0,0,0,0,0,0,0,0,0,0
646262,"LACTBL1",0,0,0,2,0,0,0,0,0,0,0,0
729059,"TEX46",2,1,0,3,3,4,1,4,2,0,0,3
23028,"KDM1A",9887,9744,8357,10261,6320,8787,8931,9235,4692,6209,4768,4561
100422866,"MIR3115",0,0,0,0,0,0,0,0,0,0,0,1
100616177,NA,0,0,1,1,0,0,0,0,1,0,0,0
7798,"LUZP1",2312,1983,1331,2364,1017,1308,1773,1902,2822,3404,2500,2525
3352,"HTR1D",151,119,71,116,57,86,66,81,1217,1444,1134,1033
100996511,NA,105,106,162,112,65,124,86,103,338,243,342,401
10236,"HNRNPR",15632,14145,11754,17697,8868,12281,12605,12934,6595,8529,6504,6371
80818,"ZNF436",1063,1253,1142,1093,625,909,1149,1259,1349,1688,1201,1349
148898,NA,32,28,38,36,22,25,17,30,79,66,95,101
6920,"TCEA3",3385,3109,2534,3831,2883,3320,2662,2777,5717,7667,6495,5899
55616,"ASAP3",2713,4826,2639,2779,3094,4105,2862,3568,3347,5894,3787,4787
1870,"E2F2",3521,3334,1922,3438,2327,2819,2240,2752,2292,2736,2342,2142
101928163,NA,2,6,2,3,0,1,0,7,4,12,4,2
3399,"ID3",9437,5704,4208,13161,5018,5760,3188,3547,8547,11523,9898,7271
259283,"MDS2",0,0,0,0,0,0,0,0,0,0,0,0
6135,"RPL11",41001,31947,32248,47312,34757,38812,33318,30969,27149,41341,30918,30339
6924,"ELOA",5695,5888,4097,6286,3653,4920,4660,5097,3485,4943,3197,3520
100506963,"ELOA-AS1",12,24,31,33,7,25,15,20,17,32,15,19
57095,"PITHD1",2193,1915,1806,2329,1638,1976,1820,1806,1343,1899,1307,1376
11313,"LYPLA2",5190,4108,3724,6149,3546,4313,2953,3993,5316,7102,5691,4813
2582,"GALE",2083,1916,1455,2375,1583,1950,1245,1626,5467,7698,6065,5430
3155,"HMGCL",1953,1387,1618,2160,1105,1403,1437,1609,1760,2257,1866,1601
2517,"FUCA1",1764,1703,1856,2083,1121,1812,1698,1496,1658,2198,1794,1542
1269,"CNR2",1,4,3,1,0,3,2,5,0,3,2,0
100616492,"MIR378F",0,0,0,0,0,0,0,0,0,0,0,0
55629,"PNRC2",4047,3732,4257,4965,2220,3845,2838,2741,2316,2721,2543,2465
10772,"SRSF10",6192,6141,6195,7115,3228,5760,5137,4803,5425,6366,5420,5586
127294,"MYOM3",6,2,0,8,2,0,1,3,3,2,0,3
58985,"IL22RA1",85,49,33,66,43,41,21,35,23,19,17,17
163702,"IFNLR1",204,138,111,171,86,114,122,140,175,253,204,198
284632,"LINC02800",0,0,1,1,0,0,0,0,4,1,3,3
57822,"GRHL3",1370,1062,736,1235,543,881,739,935,1055,1210,963,926
90529,"STPG1",359,290,299,354,172,277,280,302,424,573,445,439
57185,"NIPAL3",1613,1519,1420,1797,957,1260,1549,1492,4742,6961,4492,4346
100750325,"RCAN3AS",6,2,3,7,6,6,6,7,11,8,16,10
11123,"RCAN3",618,511,539,731,341,524,547,621,1137,1404,1002,939
100506985,NA,36,31,59,48,24,30,31,37,186,215,135,170
400746,"NCMAP",295,304,194,310,156,234,190,170,37,32,49,23
10250,"SRRM1",6174,5887,4459,6463,3075,4385,5034,5395,7146,8784,6776,6790
25932,"CLIC4",3121,3020,3226,3466,1363,2408,2595,2772,1716,2389,1547,1735
864,"RUNX3",1,1,2,3,0,0,0,3,288,337,278,258
102465437,"MIR6731",0,0,0,0,0,0,0,0,0,0,0,0
100616365,"MIR4425",0,0,0,0,0,0,0,0,0,0,0,0
25949,"SYF2",1710,1451,1801,2370,1137,1989,1491,1326,1444,1860,1518,1350
57035,"RSRP1",1099,742,1156,1488,541,887,731,760,1736,1601,2158,1982
6007,"RHD",10,9,11,12,8,2,7,12,0,0,2,1
23585,"TMEM50A",1656,1345,1635,2182,967,2085,1324,1110,1287,1527,1609,1147
6006,"RHCE",15,17,16,16,20,19,24,18,78,93,72,83
55219,"MACO1",1641,1538,1405,1888,1120,1508,1444,1432,2009,2837,2027,2006
26119,"LDLRAP1",2709,2499,2023,3029,1857,2455,1993,2450,4325,5660,4690,4115
57134,"MAN1C1",204,156,130,206,104,132,133,152,448,635,405,375
57190,"SELENON",3410,3185,2398,3212,2119,2416,2291,3407,7854,9961,7436,6979
56181,"MTFR1L",1836,1644,1732,1900,1239,1657,1585,1475,2217,2961,2407,2336
646471,NA,339,400,374,335,172,300,388,420,859,935,778,831
79000,"AUNIP",861,963,749,1020,681,842,732,674,813,1025,870,801
164091,"PAQR7",431,399,258,390,366,346,264,337,1304,1952,1252,1424
3925,"STMN1",13225,10000,11789,14334,7276,11070,11105,9647,21527,30427,24725,23208
100500808,"MIR3917",0,0,0,0,0,0,0,0,0,0,0,0
5051,"PAFAH2",1170,1008,873,1327,713,894,910,1127,2785,4190,2643,2741
2134,"EXTL1",8,11,9,9,11,10,4,13,150,145,184,90
7780,"SLC30A2",1,1,0,1,0,1,1,0,104,129,94,107
105376910,NA,0,0,0,0,0,0,0,0,0,1,0,1
84676,"TRIM63",0,0,2,0,0,0,1,0,5,6,4,3
149420,"PDIK1L",863,860,967,940,406,730,754,705,1593,1950,1396,1571
79927,"FAM110D",1,2,0,0,1,1,4,0,5,4,3,7
105376887,NA,0,0,1,1,0,0,0,0,4,3,1,0
51042,"ZNF593",1621,1112,1204,2094,1754,1739,944,1094,1458,1979,2179,1302
10256,"CNKSR1",1903,1478,1354,2121,1164,1454,1297,1649,4415,5156,4211,4025
378807,"CATSPER4",3,1,1,0,0,1,1,1,1,9,4,4
101928303,"ZPLD2P",2,0,0,0,0,0,0,0,0,0,2,0
64793,"CEP85",2237,1899,1517,2451,1180,1582,1749,1824,3742,4918,3698,3567
83442,"SH3BGRL3",5786,4322,3791,5727,4444,4959,3942,4379,9298,12417,10270,9208
91544,"UBXN11",1119,727,811,1240,672,794,572,766,1136,1433,1355,1119
1043,"CD52",0,0,0,0,0,0,0,1,3,0,1,2
55057,"CRYBG2",166,146,90,148,88,101,89,152,524,657,490,561
257101,"ZNF683",0,0,0,0,0,0,0,0,10,12,12,22
79727,"LIN28A",2,1,0,0,0,0,6,1,2,1,3,1
79947,"DHDDS",2650,2346,1732,2727,1597,1962,2094,2420,2061,2881,1839,2148
101928324,NA,26,14,16,29,7,18,18,15,40,21,33,23
3151,"HMGN2",14658,12180,10416,16458,9387,13201,11882,11305,5740,7274,7939,5440
6195,"RPS6KA1",4866,4410,3301,5145,2942,3783,3624,4561,4919,6622,5022,4646
100302190,"MIR1976",0,0,0,0,0,0,0,0,0,0,0,0
101928728,"",158,160,143,154,96,113,157,171,75,126,74,62
8289,"ARID1A",13062,11199,7732,12132,5135,7471,9027,11099,7319,8317,6311,6160
55650,"PIGV",1682,1537,1443,1851,968,1407,1446,1650,1273,1578,1165,1230
84243,"ZDHHC18",3411,3127,2426,3472,2253,2749,2536,3016,1794,2297,1911,1681
2810,"SFN",6677,5269,3838,7585,5841,6076,3243,4868,2769,3802,3203,2632
54707,"GPN2",1463,1138,913,1573,1003,1228,926,1102,777,1013,795,725
63906,"GPATCH3",1326,1007,878,1445,910,1049,849,1127,1066,1414,1039,1017
10726,"NUDC",9148,7519,6316,10644,8821,9869,6119,6805,5954,8148,7185,5641
8431,"NR0B2",2,16,3,3,6,16,1,3,17,21,7,20
126695,"KDF1",1561,1519,1354,1803,1262,1759,1206,1527,1229,1679,1361,1134
388610,"TRNP1",296,700,322,337,623,782,385,429,136,219,142,190
115572,"TENT5B",1105,1603,887,1274,1200,1464,1010,1189,882,1204,986,856
6548,"SLC9A1",4585,4031,3132,4660,2465,3164,3020,4572,6199,7744,5404,5470
23038,"WDTC1",4631,4091,3321,4518,2222,3230,3580,4409,7038,8841,6598,6465
84065,"TMEM222",2893,2409,1945,3061,2221,2606,1729,2217,3080,3877,3304,2780
644961,NA,93,99,101,106,28,68,74,115,108,127,110,111
100887744,NA,0,0,0,0,0,0,0,0,0,0,0,0
84958,"SYTL1",1197,1042,973,1702,1167,1470,534,866,2884,3394,4019,2137
9064,"MAP3K6",2691,2512,1851,2892,1790,2521,1472,2232,3200,3933,3401,2692
8547,"FCN3",27,40,40,37,35,54,26,48,5,14,12,3
388611,"CD164L2",45,59,29,23,24,37,25,55,0,1,0,2
2827,"GPR3",170,189,112,227,100,158,134,89,25,61,41,31
10163,"WASF2",9440,8659,6511,8918,4625,6563,7451,9050,13896,18018,11932,12189
27245,"AHDC1",713,653,429,956,428,682,323,475,3760,4375,4453,2669
2268,"FGR",2,5,6,9,3,1,1,4,8,3,9,6
2537,"IFI6",93439,67212,63875,106589,76185,89213,60748,60773,33013,11151,42361,29286
199870,"FAM76A",625,472,502,651,255,467,484,449,579,716,595,568
23673,"STX12",1989,1669,1652,2354,1114,1511,1560,1787,2704,3503,2471,2766
5511,"PPP1R8",3271,3051,3020,3658,2015,2859,2797,2793,3473,4683,3422,3403
677774,"SCARNA1",0,1,3,2,0,1,1,1,5,1,0,1
9473,"THEMIS2",468,241,170,441,156,223,176,239,5,7,4,4
6118,"RPA2",3393,2964,2631,3793,2005,3043,2692,2665,2717,3835,3037,2755
27293,"SMPDL3B",526,462,332,540,372,506,350,443,702,1047,792,671
55113,"XKR8",487,446,370,516,314,433,339,442,688,859,635,635
2140,"EYA3",1929,1641,1445,1918,1046,1375,1611,1680,1420,1817,1497,1454
5724,"PTAFR",312,193,132,277,121,146,151,194,1466,2084,1193,1220
22826,"DNAJC8",5616,5172,5294,7783,3998,5752,4854,4518,3155,4324,3759,3342
93974,"ATP5IF1",5036,4013,4915,7038,4064,5702,3992,3740,7054,9305,11452,6829
83667,"SESN2",1468,920,787,1400,754,722,794,1112,2904,3564,2665,2407
54797,"MED18",952,864,785,1068,513,680,886,943,1025,1441,1109,1049
65979,"PHACTR4",3539,3330,2644,3443,1651,2339,3032,3323,4163,5161,3932,4033
1104,"RCC1",10071,8962,6619,11557,6781,9081,6793,7816,6973,9205,7083,6807
8420,"SNHG3",3655,2475,2256,4105,2574,3023,1933,1994,1940,2076,2494,2088
6080,NA,205,120,88,151,72,114,74,105,124,98,143,158
26768,"SNORA73B",226,99,73,153,99,146,87,98,150,117,186,157
54952,"TRNAU1AP",1121,884,857,1196,774,929,892,870,1149,1691,1351,1202
85028,"SNHG12",775,550,542,990,559,630,398,417,1284,1527,1696,1181
692212,"SNORD99",72,24,36,75,48,44,31,47,45,56,76,69
677838,"SNORA61",155,91,90,158,67,103,87,99,323,372,359,318
677825,"SNORA44",65,51,41,69,47,63,58,77,131,165,135,129
692073,"SNORA16A",31,25,25,37,22,21,16,22,78,72,62,83
115273,"RAB42",0,0,0,1,0,0,0,2,12,11,10,7
6883,"TAF12",1457,1296,1323,1684,943,1342,1335,1137,818,1177,963,993
26824,"RNU11",9,5,12,28,3,17,1,4,6,2,1,1
10691,"GMEB1",1202,786,721,1122,547,771,940,1029,377,460,324,355
105376911,NA,1,0,4,1,2,0,2,3,3,4,3,1
51441,"YTHDF2",6105,6201,5292,6868,3253,4983,5674,5854,6006,7350,5484,5843
4985,"OPRD1",1,1,0,1,0,1,0,2,0,0,0,0
2035,"EPB41",4305,3858,2674,4295,2029,2720,3112,3276,2529,3123,2232,2166
399474,"TMEM200B",5,3,3,4,0,4,2,7,15,12,10,13
6429,"SRSF4",5893,4898,4360,6455,3919,4725,4178,4005,7098,9370,8550,7462
51102,"MECR",2188,1891,1745,2212,1609,1835,1719,2017,2406,3266,2683,2415
10076,"PTPRU",4700,3925,2917,5158,2644,3639,2747,4043,9105,10897,9275,8265
101928460,"LINC01756",2,1,0,2,0,1,1,4,2,4,6,9
101929406,"LINC01648",0,0,0,0,0,0,0,0,0,0,0,0
4146,"MATN1",33,21,15,43,9,16,16,15,13,14,8,3
100129196,"MATN1-AS1",221,153,144,267,100,146,127,119,122,161,107,127
7805,"LAPTM5",11,5,4,5,6,4,5,9,11,10,9,4
100616164,"MIR4420",0,0,0,0,0,0,0,0,0,0,0,0
400748,"",0,0,0,0,0,0,0,0,0,0,0,0
9672,"SDC3",2279,1981,1535,2299,1208,1599,1424,2027,2599,3022,2616,2080
9698,"PUM1",6411,5641,4395,6838,2656,3793,5032,5764,4983,6118,4305,4619
692234,NA,2,3,1,1,0,0,0,1,0,0,4,0
692235,NA,1,1,0,1,0,0,0,0,0,0,0,0
692200,NA,1,0,0,1,0,2,0,0,2,0,0,1
79570,"NKAIN1",247,203,120,238,139,170,127,156,1897,1961,1884,1430
9410,"SNRNP40",2777,2248,1880,3022,1589,2192,2141,1866,1421,1724,1460,1339
51538,"ZCCHC17",1656,1385,1244,1997,1175,1410,1405,1266,2051,3118,2289,2128
2170,"FABP3",12,10,7,17,6,11,8,8,49,58,46,51
347735,"SERINC2",455,314,330,482,350,469,259,343,37020,49590,40009,32274
149086,"LDC1P",0,1,0,3,0,0,2,0,8,8,0,4
284551,NA,3,1,2,4,1,2,0,0,19,27,19,16
64129,"TINAGL1",13,15,10,11,9,12,11,7,18,25,29,9
3061,"HCRTR1",4,2,4,3,2,2,0,2,5,11,9,10
553115,"PEF1",3174,2665,2370,3661,2262,2737,2342,2801,4768,6483,4872,4630
1307,"COL16A1",285,260,179,414,283,294,133,205,209,280,292,169
576,"ADGRB2",501,473,369,616,324,502,261,407,2968,3218,3609,2235
100423028,"MIR4254",0,0,1,0,0,0,0,0,0,1,0,0
90853,"SPOCD1",231,198,193,282,162,213,181,236,731,997,1016,797
8073,"PTP4A2",5671,5295,5565,6216,3636,5374,5486,5019,14114,18385,13677,14246
10657,"KHDRBS1",11537,10667,11021,13246,6211,10244,9287,9078,8915,11754,9367,8730
55116,"TMEM39B",1289,1033,882,1402,773,1086,812,926,916,1093,956,830
100847018,"MIR5585",0,0,0,0,0,0,0,0,0,1,0,0
23633,"KPNA6",6770,6191,5285,6596,3742,4919,5963,6319,9750,12869,8796,9106
200081,"TXLNA",5622,4817,3780,5958,3356,4517,4081,4849,8828,11298,8521,7914
79140,"CCDC28B",294,248,200,368,203,240,115,152,197,271,187,168
56063,"TMEM234",523,369,360,587,259,382,356,359,632,795,625,660
55721,"IQCC",610,452,392,645,342,462,422,446,272,370,343,321
149069,"DCDC2B",17,11,12,17,11,11,16,11,66,65,44,45
8668,"EIF3I",13623,12435,9986,14894,10646,13058,10933,11765,9596,13838,9693,9828
339483,NA,127,81,86,141,59,89,55,64,84,96,111,70
84734,"FAM167B",36,23,25,31,27,25,10,16,16,16,25,19
3932,"LCK",1,6,1,1,2,1,0,1,2,0,0,1
3065,"HDAC1",12017,10641,9571,13477,7533,10187,10462,10502,7967,10333,8134,7884
65108,"MARCKSL1",13295,9844,9651,14708,8917,10691,9390,9815,7814,9131,8209,6740
100128071,"FAM229A",4,12,14,28,15,30,2,4,9,16,29,6
81629,"TSSK3",226,192,202,231,142,180,176,229,90,142,87,113
55108,"BSDC1",5521,4552,3842,5980,2916,3876,4468,5257,5887,7797,5225,5255
728116,"ZBTB8B",3,5,1,6,0,3,5,2,33,35,45,29
653121,"ZBTB8A",815,693,644,928,425,579,626,586,329,342,329,288
339487,"ZBTB8OS",985,931,1074,1255,840,1153,896,828,588,850,740,698
5928,"RBBP4",7086,6973,5971,7985,3327,5851,6315,6211,5359,6290,5479,4958
81493,"SYNC",11,14,6,7,5,9,6,11,32,51,33,28
57648,"KIAA1522",22040,17426,14560,21419,10947,14283,14427,19103,21214,24015,21596,17709
8565,"YARS1",6503,6311,4543,6949,4620,6106,5068,5695,4560,6591,4455,4438
64766,"S100PBP",1403,1261,1210,1574,751,1174,1213,1105,1610,1833,1562,1566
252995,"FNDC5",47,34,25,46,20,18,27,22,50,54,50,40
3208,"HPCA",29,16,19,42,10,17,16,20,1,4,5,2
113452,"TMEM54",3233,2407,2161,4056,2425,3120,1705,2294,2527,3312,2617,2133
127544,"RNF19B",2244,1436,981,2243,1015,1109,1110,1267,1027,1260,872,777
204,"AK2",10447,9708,8551,11853,7374,9782,8124,8031,5525,7139,5689,5568
113451,"AZIN2",117,81,66,103,40,58,59,87,139,147,147,140
55223,"TRIM62",1541,1401,1231,1618,844,1225,1239,1374,1756,2180,1666,1517
149076,"ZNF362",3133,2382,2276,3200,1928,2454,1938,2473,1165,1373,1307,1074
127550,"A3GALT2",0,1,0,1,2,3,0,2,1,3,4,3
